measure_name,location_name,fips,race_name,sex_name,age_name,cause_name,year,metric_name,val,upper,lower
Deaths,Sierra County,6091,Black,Both,70 to 74,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Sierra County,6091,White,Both,70 to 74,Stomach cancer,2019,Rate,10.4171,13.450499999999998,8.1
Deaths,Sierra County,6091,AIAN,Both,70 to 74,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Sierra County,6091,API,Both,70 to 74,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Siskiyou County,6093,Total,Both,70 to 74,Stomach cancer,2019,Rate,11.8797,13.8073,10.051499999999999
Deaths,Siskiyou County,6093,Latino,Both,70 to 74,Stomach cancer,2019,Rate,16.2307,21.948,11.7389
Deaths,Siskiyou County,6093,Black,Both,70 to 74,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Siskiyou County,6093,White,Both,70 to 74,Stomach cancer,2019,Rate,10.8168,12.667399999999999,9.06
Deaths,Siskiyou County,6093,AIAN,Both,70 to 74,Stomach cancer,2019,Rate,29.868800000000004,41.8742,19.9132
Deaths,Siskiyou County,6093,API,Both,70 to 74,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Solano County,6095,Total,Both,70 to 74,Stomach cancer,2019,Rate,14.983299999999998,16.8205,13.3037
Deaths,Solano County,6095,Latino,Both,70 to 74,Stomach cancer,2019,Rate,20.1011,24.9756,16.519099999999998
Deaths,Solano County,6095,Black,Both,70 to 74,Stomach cancer,2019,Rate,20.828,25.160999999999998,17.2285
Deaths,Solano County,6095,White,Both,70 to 74,Stomach cancer,2019,Rate,11.8848,13.7845,10.1888
Deaths,Solano County,6095,AIAN,Both,70 to 74,Stomach cancer,2019,Rate,28.2158,39.7911,18.712500000000002
Deaths,Solano County,6095,API,Both,70 to 74,Stomach cancer,2019,Rate,16.0871,19.0624,13.2361
Deaths,Sonoma County,6097,Total,Both,70 to 74,Stomach cancer,2019,Rate,12.4036,13.902399999999998,11.0709
Deaths,Sonoma County,6097,Latino,Both,70 to 74,Stomach cancer,2019,Rate,22.427699999999998,27.0567,18.2667
Deaths,Sonoma County,6097,Black,Both,70 to 74,Stomach cancer,2019,Rate,25.796599999999998,34.1485,19.3964
Deaths,Sonoma County,6097,White,Both,70 to 74,Stomach cancer,2019,Rate,10.9656,12.3979,9.68
Deaths,Sonoma County,6097,AIAN,Both,70 to 74,Stomach cancer,2019,Rate,18.6142,26.998099999999997,12.1136
Deaths,Sonoma County,6097,API,Both,70 to 74,Stomach cancer,2019,Rate,19.9172,24.755399999999998,15.597399999999999
Deaths,Stanislaus County,6099,Total,Both,70 to 74,Stomach cancer,2019,Rate,16.1029,17.8341,14.4441
Deaths,Stanislaus County,6099,Latino,Both,70 to 74,Stomach cancer,2019,Rate,21.7422,25.1322,18.3769
Deaths,Stanislaus County,6099,Black,Both,70 to 74,Stomach cancer,2019,Rate,23.107499999999998,28.807399999999998,18.346700000000002
Deaths,Stanislaus County,6099,White,Both,70 to 74,Stomach cancer,2019,Rate,13.320300000000001,14.993400000000001,11.678700000000001
Deaths,Stanislaus County,6099,AIAN,Both,70 to 74,Stomach cancer,2019,Rate,31.798299999999998,44.170100000000005,21.1763
Deaths,Stanislaus County,6099,API,Both,70 to 74,Stomach cancer,2019,Rate,18.788600000000002,22.9817,15.260299999999999
Deaths,Sutter County,6101,Total,Both,70 to 74,Stomach cancer,2019,Rate,14.6152,16.8586,12.5826
Deaths,Sutter County,6101,Latino,Both,70 to 74,Stomach cancer,2019,Rate,18.0636,22.7533,13.8909
Deaths,Sutter County,6101,Black,Both,70 to 74,Stomach cancer,2019,Rate,17.709600000000002,23.9156,12.766
Deaths,Sutter County,6101,White,Both,70 to 74,Stomach cancer,2019,Rate,12.9135,15.3506,10.7661
Deaths,Sutter County,6101,AIAN,Both,70 to 74,Stomach cancer,2019,Rate,15.6483,22.551299999999998,10.29
Deaths,Sutter County,6101,API,Both,70 to 74,Stomach cancer,2019,Rate,18.195400000000003,22.948700000000002,14.4447
Deaths,Tehama County,6103,Total,Both,70 to 74,Stomach cancer,2019,Rate,14.161100000000001,16.618000000000002,11.9909
Deaths,Tehama County,6103,Latino,Both,70 to 74,Stomach cancer,2019,Rate,20.656,27.7699,15.171800000000001
Deaths,Tehama County,6103,Black,Both,70 to 74,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Tehama County,6103,White,Both,70 to 74,Stomach cancer,2019,Rate,13.1684,15.6237,11.1095
Deaths,Tehama County,6103,AIAN,Both,70 to 74,Stomach cancer,2019,Rate,27.1235,39.4993,17.551399999999997
Deaths,Tehama County,6103,API,Both,70 to 74,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Trinity County,6105,Total,Both,70 to 74,Stomach cancer,2019,Rate,12.235899999999999,15.0473,9.94
Deaths,Trinity County,6105,Latino,Both,70 to 74,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Trinity County,6105,Black,Both,70 to 74,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Trinity County,6105,White,Both,70 to 74,Stomach cancer,2019,Rate,11.7863,14.5628,9.52
Deaths,Trinity County,6105,AIAN,Both,70 to 74,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Trinity County,6105,API,Both,70 to 74,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Tulare County,6107,Total,Both,70 to 74,Stomach cancer,2019,Rate,16.8213,19.011200000000002,14.867799999999999
Deaths,Tulare County,6107,Latino,Both,70 to 74,Stomach cancer,2019,Rate,23.317999999999998,26.9883,19.963700000000003
Deaths,Tulare County,6107,Black,Both,70 to 74,Stomach cancer,2019,Rate,21.6848,28.708599999999997,15.8973
Deaths,Tulare County,6107,White,Both,70 to 74,Stomach cancer,2019,Rate,12.297999999999998,14.588799999999999,10.206900000000001
Deaths,Tulare County,6107,AIAN,Both,70 to 74,Stomach cancer,2019,Rate,19.799699999999998,28.863,13.104600000000001
Deaths,Tulare County,6107,API,Both,70 to 74,Stomach cancer,2019,Rate,15.565800000000001,20.3191,11.8564
Deaths,Tuolumne County,6109,Total,Both,70 to 74,Stomach cancer,2019,Rate,12.765699999999999,14.8894,10.8287
Deaths,Tuolumne County,6109,Latino,Both,70 to 74,Stomach cancer,2019,Rate,20.418699999999998,26.8957,15.0474
Deaths,Tuolumne County,6109,Black,Both,70 to 74,Stomach cancer,2019,Rate,17.7037,25.714899999999997,12.0315
Deaths,Tuolumne County,6109,White,Both,70 to 74,Stomach cancer,2019,Rate,11.9622,13.9533,10.0771
Deaths,Tuolumne County,6109,AIAN,Both,70 to 74,Stomach cancer,2019,Rate,27.3521,40.1001,18.323999999999998
Deaths,Tuolumne County,6109,API,Both,70 to 74,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Ventura County,6111,Total,Both,70 to 74,Stomach cancer,2019,Rate,14.1738,15.6831,12.7438
Deaths,Ventura County,6111,Latino,Both,70 to 74,Stomach cancer,2019,Rate,23.5325,27.431500000000003,19.8561
Deaths,Ventura County,6111,Black,Both,70 to 74,Stomach cancer,2019,Rate,22.324199999999998,29.3837,16.747999999999998
Deaths,Ventura County,6111,White,Both,70 to 74,Stomach cancer,2019,Rate,10.9525,12.481499999999999,9.47
Deaths,Ventura County,6111,AIAN,Both,70 to 74,Stomach cancer,2019,Rate,20.1586,32.4913,12.218099999999998
Deaths,Ventura County,6111,API,Both,70 to 74,Stomach cancer,2019,Rate,16.026699999999998,19.7293,12.621799999999999
Deaths,Yolo County,6113,Total,Both,70 to 74,Stomach cancer,2019,Rate,14.2636,16.4008,12.3373
Deaths,Yolo County,6113,Latino,Both,70 to 74,Stomach cancer,2019,Rate,24.0308,29.7695,19.0336
Deaths,Yolo County,6113,Black,Both,70 to 74,Stomach cancer,2019,Rate,24.1742,32.5717,17.6373
Deaths,Yolo County,6113,White,Both,70 to 74,Stomach cancer,2019,Rate,11.4503,13.4024,9.64
Deaths,Yolo County,6113,AIAN,Both,70 to 74,Stomach cancer,2019,Rate,23.222,34.3564,15.078199999999999
Deaths,Yolo County,6113,API,Both,70 to 74,Stomach cancer,2019,Rate,14.1554,18.095000000000002,10.7772
Deaths,Yuba County,6115,Total,Both,70 to 74,Stomach cancer,2019,Rate,14.37,16.9782,12.170100000000001
Deaths,Yuba County,6115,Latino,Both,70 to 74,Stomach cancer,2019,Rate,16.9679,21.980900000000002,12.8527
Deaths,Yuba County,6115,Black,Both,70 to 74,Stomach cancer,2019,Rate,20.1694,27.6056,14.580400000000001
Deaths,Yuba County,6115,White,Both,70 to 74,Stomach cancer,2019,Rate,13.2513,15.8321,11.1231
Deaths,Yuba County,6115,AIAN,Both,70 to 74,Stomach cancer,2019,Rate,16.243299999999998,22.7442,11.0279
Deaths,Yuba County,6115,API,Both,70 to 74,Stomach cancer,2019,Rate,19.045299999999997,25.863500000000002,13.6661
Deaths,Alameda County,6001,Total,Both,75 to 79,Stomach cancer,2019,Rate,26.5717,28.7411,24.598399999999998
Deaths,Alameda County,6001,Latino,Both,75 to 79,Stomach cancer,2019,Rate,35.3796,41.135999999999996,30.6194
Deaths,Alameda County,6001,Black,Both,75 to 79,Stomach cancer,2019,Rate,40.6886,47.170300000000005,34.7492
Deaths,Alameda County,6001,White,Both,75 to 79,Stomach cancer,2019,Rate,19.5075,21.7756,17.391
Deaths,Alameda County,6001,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,31.2992,46.2004,20.435000000000002
Deaths,Alameda County,6001,API,Both,75 to 79,Stomach cancer,2019,Rate,29.0523,32.6679,25.766299999999998
Deaths,Alpine County,6003,Total,Both,75 to 79,Stomach cancer,2019,Rate,16.6934,20.9042,13.0023
Deaths,Alpine County,6003,Latino,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Alpine County,6003,Black,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Alpine County,6003,White,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Alpine County,6003,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Alpine County,6003,API,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Amador County,6005,Total,Both,75 to 79,Stomach cancer,2019,Rate,18.9984,22.3373,15.815800000000001
Deaths,Amador County,6005,Latino,Both,75 to 79,Stomach cancer,2019,Rate,29.596800000000002,39.8967,21.3515
Deaths,Amador County,6005,Black,Both,75 to 79,Stomach cancer,2019,Rate,31.7347,49.242999999999995,19.8965
Deaths,Amador County,6005,White,Both,75 to 79,Stomach cancer,2019,Rate,18.096,21.4546,15.0953
Deaths,Amador County,6005,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Amador County,6005,API,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Butte County,6007,Total,Both,75 to 79,Stomach cancer,2019,Rate,20.5651,23.3554,18.0064
Deaths,Butte County,6007,Latino,Both,75 to 79,Stomach cancer,2019,Rate,28.7635,36.0523,22.0545
Deaths,Butte County,6007,Black,Both,75 to 79,Stomach cancer,2019,Rate,36.9095,50.5652,26.441700000000004
Deaths,Butte County,6007,White,Both,75 to 79,Stomach cancer,2019,Rate,19.4346,22.1427,16.983999999999998
Deaths,Butte County,6007,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,28.7301,40.5884,19.7192
Deaths,Butte County,6007,API,Both,75 to 79,Stomach cancer,2019,Rate,29.8204,39.1755,22.3909
Deaths,Calaveras County,6009,Total,Both,75 to 79,Stomach cancer,2019,Rate,19.656299999999998,23.1813,16.6905
Deaths,Calaveras County,6009,Latino,Both,75 to 79,Stomach cancer,2019,Rate,28.9419,38.2083,21.6189
Deaths,Calaveras County,6009,Black,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Calaveras County,6009,White,Both,75 to 79,Stomach cancer,2019,Rate,18.6346,21.9317,15.7783
Deaths,Calaveras County,6009,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Calaveras County,6009,API,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Colusa County,6011,Total,Both,75 to 79,Stomach cancer,2019,Rate,19.2413,23.467,15.893799999999999
Deaths,Colusa County,6011,Latino,Both,75 to 79,Stomach cancer,2019,Rate,25.3479,32.5732,18.970200000000002
Deaths,Colusa County,6011,Black,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Colusa County,6011,White,Both,75 to 79,Stomach cancer,2019,Rate,16.0469,20.4568,12.5542
Deaths,Colusa County,6011,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Colusa County,6011,API,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Contra Costa County,6013,Total,Both,75 to 79,Stomach cancer,2019,Rate,22.3025,24.2212,20.5684
Deaths,Contra Costa County,6013,Latino,Both,75 to 79,Stomach cancer,2019,Rate,33.252,38.769,28.610799999999998
Deaths,Contra Costa County,6013,Black,Both,75 to 79,Stomach cancer,2019,Rate,36.0287,41.9981,30.4346
Deaths,Contra Costa County,6013,White,Both,75 to 79,Stomach cancer,2019,Rate,17.7209,19.673299999999998,15.9057
Deaths,Contra Costa County,6013,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,29.644699999999997,44.1006,19.4212
Deaths,Contra Costa County,6013,API,Both,75 to 79,Stomach cancer,2019,Rate,26.745099999999997,30.9334,22.7831
Deaths,Del Norte County,6015,Total,Both,75 to 79,Stomach cancer,2019,Rate,20.5098,24.7245,16.6921
Deaths,Del Norte County,6015,Latino,Both,75 to 79,Stomach cancer,2019,Rate,29.1789,41.1697,20.165499999999998
Deaths,Del Norte County,6015,Black,Both,75 to 79,Stomach cancer,2019,Rate,22.0401,35.3812,12.9655
Deaths,Del Norte County,6015,White,Both,75 to 79,Stomach cancer,2019,Rate,18.8505,22.8915,15.239299999999998
Deaths,Del Norte County,6015,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,35.8239,51.5377,23.1405
Deaths,Del Norte County,6015,API,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,El Dorado County,6017,Total,Both,75 to 79,Stomach cancer,2019,Rate,17.0362,19.3728,14.8582
Deaths,El Dorado County,6017,Latino,Both,75 to 79,Stomach cancer,2019,Rate,27.305899999999998,34.303,21.0349
Deaths,El Dorado County,6017,Black,Both,75 to 79,Stomach cancer,2019,Rate,24.6664,33.815,17.367
Deaths,El Dorado County,6017,White,Both,75 to 79,Stomach cancer,2019,Rate,15.9226,18.1275,13.775500000000001
Deaths,El Dorado County,6017,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,26.834699999999998,41.1023,17.1987
Deaths,El Dorado County,6017,API,Both,75 to 79,Stomach cancer,2019,Rate,28.020999999999997,36.6027,20.753
Deaths,Fresno County,6019,Total,Both,75 to 79,Stomach cancer,2019,Rate,24.986099999999997,27.4073,22.8356
Deaths,Fresno County,6019,Latino,Both,75 to 79,Stomach cancer,2019,Rate,34.0062,38.392,29.951100000000004
Deaths,Fresno County,6019,Black,Both,75 to 79,Stomach cancer,2019,Rate,39.1112,46.8878,32.4216
Deaths,Fresno County,6019,White,Both,75 to 79,Stomach cancer,2019,Rate,18.1295,20.2867,16.147199999999998
Deaths,Fresno County,6019,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,23.539,31.549799999999998,16.6908
Deaths,Fresno County,6019,API,Both,75 to 79,Stomach cancer,2019,Rate,31.8723,37.5681,26.727800000000002
Deaths,Glenn County,6021,Total,Both,75 to 79,Stomach cancer,2019,Rate,20.7664,25.302,17.263399999999997
Deaths,Glenn County,6021,Latino,Both,75 to 79,Stomach cancer,2019,Rate,26.4259,35.999300000000005,19.3095
Deaths,Glenn County,6021,Black,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Glenn County,6021,White,Both,75 to 79,Stomach cancer,2019,Rate,18.7595,22.8489,15.442200000000001
Deaths,Glenn County,6021,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Glenn County,6021,API,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Humboldt County,6023,Total,Both,75 to 79,Stomach cancer,2019,Rate,20.6604,24.4225,17.2606
Deaths,Humboldt County,6023,Latino,Both,75 to 79,Stomach cancer,2019,Rate,26.362,36.296499999999995,18.7618
Deaths,Humboldt County,6023,Black,Both,75 to 79,Stomach cancer,2019,Rate,35.5142,52.284499999999994,23.0325
Deaths,Humboldt County,6023,White,Both,75 to 79,Stomach cancer,2019,Rate,19.2841,22.8189,16.2135
Deaths,Humboldt County,6023,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,43.2006,60.927099999999996,29.561000000000003
Deaths,Humboldt County,6023,API,Both,75 to 79,Stomach cancer,2019,Rate,25.949700000000004,36.7842,17.4629
Deaths,Imperial County,6025,Total,Both,75 to 79,Stomach cancer,2019,Rate,25.0051,29.2755,21.4766
Deaths,Imperial County,6025,Latino,Both,75 to 79,Stomach cancer,2019,Rate,29.0341,33.930800000000005,24.8289
Deaths,Imperial County,6025,Black,Both,75 to 79,Stomach cancer,2019,Rate,30.0788,41.6156,20.6348
Deaths,Imperial County,6025,White,Both,75 to 79,Stomach cancer,2019,Rate,13.2561,17.369,9.969999999999999
Deaths,Imperial County,6025,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,22.491500000000002,32.9573,14.6358
Deaths,Imperial County,6025,API,Both,75 to 79,Stomach cancer,2019,Rate,19.963,28.036,13.8922
Deaths,Inyo County,6027,Total,Both,75 to 79,Stomach cancer,2019,Rate,16.2833,18.9926,13.924999999999999
Deaths,Inyo County,6027,Latino,Both,75 to 79,Stomach cancer,2019,Rate,27.842299999999998,36.0209,20.778100000000002
Deaths,Inyo County,6027,Black,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Inyo County,6027,White,Both,75 to 79,Stomach cancer,2019,Rate,13.3891,15.8456,11.155800000000001
Deaths,Inyo County,6027,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,35.7842,48.6815,25.0811
Deaths,Inyo County,6027,API,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Kern County,6029,Total,Both,75 to 79,Stomach cancer,2019,Rate,23.6346,25.904200000000003,21.6354
Deaths,Kern County,6029,Latino,Both,75 to 79,Stomach cancer,2019,Rate,34.9829,39.5612,30.8757
Deaths,Kern County,6029,Black,Both,75 to 79,Stomach cancer,2019,Rate,35.2762,42.7409,29.204300000000003
Deaths,Kern County,6029,White,Both,75 to 79,Stomach cancer,2019,Rate,17.3187,19.500799999999998,15.348799999999999
Deaths,Kern County,6029,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,47.1289,64.7414,32.8325
Deaths,Kern County,6029,API,Both,75 to 79,Stomach cancer,2019,Rate,28.9504,35.1524,23.8715
Deaths,Kings County,6031,Total,Both,75 to 79,Stomach cancer,2019,Rate,24.813599999999997,28.695,21.543
Deaths,Kings County,6031,Latino,Both,75 to 79,Stomach cancer,2019,Rate,36.001000000000005,43.037099999999995,30.279
Deaths,Kings County,6031,Black,Both,75 to 79,Stomach cancer,2019,Rate,37.8299,51.3868,27.333099999999998
Deaths,Kings County,6031,White,Both,75 to 79,Stomach cancer,2019,Rate,17.3106,20.711100000000002,14.064
Deaths,Kings County,6031,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,32.3255,46.768100000000004,21.273799999999998
Deaths,Kings County,6031,API,Both,75 to 79,Stomach cancer,2019,Rate,25.4489,33.2239,18.8715
Deaths,Lake County,6033,Total,Both,75 to 79,Stomach cancer,2019,Rate,26.1617,30.4812,22.6645
Deaths,Lake County,6033,Latino,Both,75 to 79,Stomach cancer,2019,Rate,36.3152,46.854600000000005,27.460499999999996
Deaths,Lake County,6033,Black,Both,75 to 79,Stomach cancer,2019,Rate,41.4717,57.6159,29.3196
Deaths,Lake County,6033,White,Both,75 to 79,Stomach cancer,2019,Rate,24.0645,28.175900000000002,20.723399999999998
Deaths,Lake County,6033,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,62.3613,88.2181,42.2235
Deaths,Lake County,6033,API,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Lassen County,6035,Total,Both,75 to 79,Stomach cancer,2019,Rate,19.0385,22.895,15.8008
Deaths,Lassen County,6035,Latino,Both,75 to 79,Stomach cancer,2019,Rate,21.4877,30.1636,14.9476
Deaths,Lassen County,6035,Black,Both,75 to 79,Stomach cancer,2019,Rate,20.9639,30.279500000000002,13.854500000000002
Deaths,Lassen County,6035,White,Both,75 to 79,Stomach cancer,2019,Rate,18.2036,21.8839,14.9787
Deaths,Lassen County,6035,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,34.5859,52.985,22.8558
Deaths,Lassen County,6035,API,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Los Angeles County,6037,Total,Both,75 to 79,Stomach cancer,2019,Rate,29.4561,31.034299999999998,27.9698
Deaths,Los Angeles County,6037,Latino,Both,75 to 79,Stomach cancer,2019,Rate,37.5125,40.4952,34.652100000000004
Deaths,Los Angeles County,6037,Black,Both,75 to 79,Stomach cancer,2019,Rate,34.341,38.548100000000005,30.6258
Deaths,Los Angeles County,6037,White,Both,75 to 79,Stomach cancer,2019,Rate,20.2386,21.948700000000002,18.5913
Deaths,Los Angeles County,6037,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,24.1766,35.4282,15.1892
Deaths,Los Angeles County,6037,API,Both,75 to 79,Stomach cancer,2019,Rate,34.6902,37.8886,31.6432
Deaths,Madera County,6039,Total,Both,75 to 79,Stomach cancer,2019,Rate,23.839299999999998,27.5681,20.7304
Deaths,Madera County,6039,Latino,Both,75 to 79,Stomach cancer,2019,Rate,33.305,40.6391,27.1284
Deaths,Madera County,6039,Black,Both,75 to 79,Stomach cancer,2019,Rate,38.4777,50.8259,28.573200000000003
Deaths,Madera County,6039,White,Both,75 to 79,Stomach cancer,2019,Rate,19.2728,22.8611,16.163899999999998
Deaths,Madera County,6039,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,29.0892,42.983700000000006,19.8055
Deaths,Madera County,6039,API,Both,75 to 79,Stomach cancer,2019,Rate,32.5881,43.775200000000005,23.8866
Deaths,Marin County,6041,Total,Both,75 to 79,Stomach cancer,2019,Rate,16.2785,18.5153,14.2146
Deaths,Marin County,6041,Latino,Both,75 to 79,Stomach cancer,2019,Rate,26.8409,34.0503,20.8386
Deaths,Marin County,6041,Black,Both,75 to 79,Stomach cancer,2019,Rate,39.2135,53.3981,28.840400000000002
Deaths,Marin County,6041,White,Both,75 to 79,Stomach cancer,2019,Rate,15.0342,17.1246,13.157699999999998
Deaths,Marin County,6041,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Marin County,6041,API,Both,75 to 79,Stomach cancer,2019,Rate,24.6644,31.5569,18.6282
Deaths,Mariposa County,6043,Total,Both,75 to 79,Stomach cancer,2019,Rate,19.474,23.651,15.907399999999999
Deaths,Mariposa County,6043,Latino,Both,75 to 79,Stomach cancer,2019,Rate,23.4616,33.009100000000004,16.2598
Deaths,Mariposa County,6043,Black,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Mariposa County,6043,White,Both,75 to 79,Stomach cancer,2019,Rate,18.599999999999998,22.7207,15.1335
Deaths,Mariposa County,6043,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Mariposa County,6043,API,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Mendocino County,6045,Total,Both,75 to 79,Stomach cancer,2019,Rate,19.8538,22.9059,17.1364
Deaths,Mendocino County,6045,Latino,Both,75 to 79,Stomach cancer,2019,Rate,27.150900000000004,35.8421,20.4305
Deaths,Mendocino County,6045,Black,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Mendocino County,6045,White,Both,75 to 79,Stomach cancer,2019,Rate,18.4727,21.4007,15.940299999999999
Deaths,Mendocino County,6045,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,40.158300000000004,58.315799999999996,27.236300000000004
Deaths,Mendocino County,6045,API,Both,75 to 79,Stomach cancer,2019,Rate,29.0992,39.705,20.5686
Deaths,Merced County,6047,Total,Both,75 to 79,Stomach cancer,2019,Rate,25.577199999999998,28.9532,22.5118
Deaths,Merced County,6047,Latino,Both,75 to 79,Stomach cancer,2019,Rate,30.8231,35.9331,26.134500000000003
Deaths,Merced County,6047,Black,Both,75 to 79,Stomach cancer,2019,Rate,36.987700000000004,48.0302,28.258100000000002
Deaths,Merced County,6047,White,Both,75 to 79,Stomach cancer,2019,Rate,20.9705,24.6528,17.7925
Deaths,Merced County,6047,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,41.3227,61.7106,26.224100000000004
Deaths,Merced County,6047,API,Both,75 to 79,Stomach cancer,2019,Rate,26.943699999999996,33.4796,21.0074
Deaths,Modoc County,6049,Total,Both,75 to 79,Stomach cancer,2019,Rate,17.4351,21.1032,14.3121
Deaths,Modoc County,6049,Latino,Both,75 to 79,Stomach cancer,2019,Rate,26.1809,36.3306,18.2093
Deaths,Modoc County,6049,Black,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Modoc County,6049,White,Both,75 to 79,Stomach cancer,2019,Rate,16.478099999999998,19.8913,13.415099999999999
Deaths,Modoc County,6049,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Modoc County,6049,API,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Mono County,6051,Total,Both,75 to 79,Stomach cancer,2019,Rate,12.1772,14.5981,10.1346
Deaths,Mono County,6051,Latino,Both,75 to 79,Stomach cancer,2019,Rate,22.3809,30.2024,15.9179
Deaths,Mono County,6051,Black,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Mono County,6051,White,Both,75 to 79,Stomach cancer,2019,Rate,11.1433,13.429300000000001,9.229999999999999
Deaths,Mono County,6051,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Mono County,6051,API,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Monterey County,6053,Total,Both,75 to 79,Stomach cancer,2019,Rate,23.354300000000002,26.0152,20.8941
Deaths,Monterey County,6053,Latino,Both,75 to 79,Stomach cancer,2019,Rate,36.1776,42.250099999999996,30.5201
Deaths,Monterey County,6053,Black,Both,75 to 79,Stomach cancer,2019,Rate,37.6392,47.783100000000005,29.0816
Deaths,Monterey County,6053,White,Both,75 to 79,Stomach cancer,2019,Rate,16.7809,19.4439,14.421700000000001
Deaths,Monterey County,6053,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,25.7897,38.4073,16.177300000000002
Deaths,Monterey County,6053,API,Both,75 to 79,Stomach cancer,2019,Rate,29.272499999999997,36.5768,23.6875
Deaths,Napa County,6055,Total,Both,75 to 79,Stomach cancer,2019,Rate,20.482599999999998,23.6691,17.3821
Deaths,Napa County,6055,Latino,Both,75 to 79,Stomach cancer,2019,Rate,32.928599999999996,41.6563,25.5943
Deaths,Napa County,6055,Black,Both,75 to 79,Stomach cancer,2019,Rate,36.4505,50.0714,25.8133
Deaths,Napa County,6055,White,Both,75 to 79,Stomach cancer,2019,Rate,17.9237,21.3428,15.1523
Deaths,Napa County,6055,AIAN,Both,75 to 79,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Napa County,6055,API,Both,75 to 79,Stomach cancer,2019,Rate,25.2457,32.6526,19.2934
